,1,2,3
11.38,2.401974642033824e-10,2.6615237032986417e-34,1.4026637387974384e-61
11.39,2.242232941194334e-10,2.089088086266629e-34,8.854833997434067e-62
11.4,2.0927378725752393e-10,1.6388852664174047e-34,5.584156717507772e-62
11.41,1.9528578066476253e-10,1.2850067194313836e-34,3.5179077751519304e-62
11.42,1.821998359297196e-10,1.0069941778190728e-34,2.2139119035915347e-62
11.43,1.6996003032173242e-10,7.887019187831804e-35,1.3918249256512546e-62
11.44,1.5851375898134608e-10,6.173946690923705e-35,8.740909579896658e-63
11.450000000000001,1.4781154761611377e-10,4.830327261152214e-35,5.483725946222014e-63
11.46,1.3780687518083561e-10,3.7770575423120947e-35,3.4366974964322236e-63
11.47,1.2845600604507762e-10,2.9518458435772857e-35,2.1515560860808148e-63
11.48,1.1971783117348743e-10,2.3056662003836912e-35,1.3455789620556335e-63
11.49,1.1155371786626389e-10,1.7999545605113071e-35,8.406403008789194e-64
11.5,1.0392736762813106e-10,1.4043930087450107e-35,5.246323600505774e-64
11.51,9.680468175420645e-11,1.0951596761589255e-35,3.2707183048361964e-64
11.52,9.015363424029511e-11,8.5354723221037e-36,2.036918971636111e-64
11.53,8.394415164366356e-11,6.648729416150238e-36,1.2672031853783536e-64
11.540000000000001,7.814799953798219e-11,5.1761923214287114e-36,7.875171039217346e-65
11.55,7.273867522287232e-11,4.0275640189835554e-36,4.888935574669184e-65
11.56,6.769130636483405e-11,3.132091642318062e-36,3.0318559081739445e-65
11.57,6.29825552617241e-11,2.434367189411663e-36,1.8782009937110724e-65
11.58,5.859052843765368e-11,1.8910237552537998e-36,1.1622891454663155e-65
11.59,5.4494691289550215e-11,1.4681377721791151e-36,7.184958194843534e-66
11.6,5.0675787519909915e-11,1.1391875359994916e-36,4.436817816638428e-66
11.61,4.7115763103404166e-11,8.834497992604284e-37,2.7368788433107035e-66
11.620000000000001,4.3797694547252806e-11,6.847411406461231e-37,1.686457929510769e-66
11.63,4.070572121709206e-11,5.30430532909992e-37,1.0380798253225311e-66
11.64,3.78249815114228e-11,4.1066511250030135e-37,6.382937989260644e-67
11.65,3.5141552678419015e-11,3.177634615532416e-37,3.920527187061118e-67
11.66,3.264239407917401e-11,2.4574042922676813e-37,2.4054792685501745e-67
11.67,3.031529371133282e-11,1.899351855930283e-37,1.4743187998829662e-67
11.68,2.8148817816336433e-11,1.467202465516154e-37,9.026370531040337e-68
11.69,2.6132263402520906e-11,1.132739724885473e-37,5.520344875615596e-68
11.700000000000001,2.4255613524777827e-11,8.740279595216674e-38,3.3724839628934392e-68
11.71,2.2509495169629874e-11,6.740238758932972e-38,2.0580860749723618e-68
11.72,2.0885139602315124e-11,5.194929357829536e-38,1.2546034046130587e-68
11.73,1.937434503984813e-11,4.0016405105319404e-38,7.639729869514811e-69
11.74,1.7969441521054197e-11,3.080705637596607e-38,4.64705147820277e-69
11.75,1.6663257851277828e-11,2.370367539732146e-38,2.823606863492488e-69
11.76,1.5449090505822693e-11,1.8227796947148222e-38,1.713789837804595e-69
11.77,1.4320674382267928e-11,1.4008941530049875e-38,1.0390508688512538e-69
11.78,1.3272155297566683e-11,1.0760408515787266e-38,6.292761772890711e-70
11.790000000000001,1.229806413133754e-11,8.260458210736293e-39,3.806889995157419e-70
11.8,1.1393292521973566e-11,6.337691641634054e-39,2.3005053108774826e-70
11.81,1.0553070027182709e-11,4.8596982495600375e-39,1.3886709428450324e-70
11.82,9.772942665279132e-12,3.7242461648654167e-39,8.373325421107505e-71
11.83,9.04875275804674e-12,2.8524495717334722e-39,5.043342037000875e-71
11.84,8.376620000269575e-12,2.18347254411845e-39,3.034310522369158e-71
11.85,7.75292368506405e-12,1.670426234341078e-39,1.823568519967299e-71
11.86,7.174286018006651e-12,1.2771923773487764e-39,1.0947222046115588e-71
11.870000000000001,6.637556456714283e-12,9.759654074369058e-40,6.564548460146508e-72
11.88,6.139797015992396e-12,7.453517294998191e-40,3.9320967358089685e-72
11.89,5.678268481962732e-12,5.689007095586831e-40,2.3526712396280716e-72
11.9,5.250417481722565e-12,4.339699924968743e-40,1.4060971199978668e-72
11.91,4.8538643580296726e-12,3.3084957325277e-40,8.394324020037047e-73
11.92,4.486391801335085e-12,2.5208601286377012e-40,5.0057802749283447e-73
11.93,4.1459341941448015e-12,1.919613744048273e-40,2.981760707410347e-73
11.94,3.830567625220988e-12,1.460916928094768e-40,1.77414066293164e-73
11.950000000000001,3.538500533521697e-12,1.1111773979771357e-40,1.0544278682088147e-73
11.96,3.268064944053739e-12,8.446700991862554e-41,6.25977277943614e-74
11.97,3.0177082599566505e-12,6.417063296967587e-41,3.712038178054532e-74
11.98,2.785985577170157e-12,4.872262095894047e-41,2.1987597249378967e-74
11.99,2.5715524899643303e-12,3.697172502253701e-41,1.3009298778260051e-74
12.0,2.373158357435448e-12,2.803839655301345e-41,7.688472742284023e-75
